pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity
6i0b,2.38,2019,IC50,=,9.1e-09,8.040958607678906
6n4e,1.65,2019,IC50,=,9.900000000000001e-09,8.00436480540245
6qwb,1.04,2019,IC50,=,9.100000000000001e-07,6.040958607678906
6mo7,1.85,2019,IC50,=,9.376000000000001e-06,5.027982401325985
5zr3,2.5,2019,IC50,=,9.8e-08,7.008773924307505
6f94,2.35,2019,IC50,=,9.9e-08,7.00436480540245
6n5g,2.6,2019,IC50,=,9.9e-08,7.00436480540245
6i5i,1.6,2019,IC50,=,9.000000000000001e-09,8.045757490560675
6ocu,2.77,2019,IC50,=,9.000000000000001e-09,8.045757490560675
6sd9,2.35,2019,Kd,=,8.000000000000001e-10,9.096910013008056
6sdc,1.67,2019,Kd,=,1.26e-09,8.899629454882437
6un3,1.9,2019,Kd,=,2.3e-09,8.638272163982407
6n9h,1.04,2019,Kd,=,5.4999999999999995e-05,4.259637310505756
6naf,1.92,2019,Kd,=,5.4999999999999995e-05,4.259637310505756
6qgj,1.9,2019,Kd,=,1e-09,9.0
6mqe,2.46,2019,Kd,=,5.1000000000000005e-12,11.292429823902063
6r8o,1.36,2019,Kd,=,6e-09,8.221848749616356
6h4d,2.9,2019,Kd,=,1.1e-08,7.958607314841775
6i8m,2.1,2019,Kd,=,1.6e-08,7.795880017344075
6qyn,2.5,2019,Kd,=,2.4e-08,7.619788758288394
6qz8,2.15,2019,Kd,=,2.4e-08,7.619788758288394
6dyv,1.62,2019,Kd,=,2.6e-11,10.585026652029182
6dyy,1.61,2019,Kd,=,2.8000000000000003e-11,10.55284196865778
6h76,1.5,2019,Kd,=,3e-08,7.522878745280337
6qyo,2.1,2019,Kd,=,3e-08,7.522878745280337
6maj,2.14,2019,Kd,=,3.4e-08,7.468521082957745
6qmk,1.72,2019,Kd,=,3.5e-08,7.455931955649724
6dyw,1.45,2019,Kd,=,3.6e-11,10.443697499232712
6qmj,1.86,2019,Kd,=,4.4e-08,7.356547323513813
6dyu,1.6,2019,Kd,=,5.5000000000000004e-11,10.259637310505756
6jb0,1.63,2019,Kd,=,5.8e-08,7.236572006437063
6slg,1.33,2019,Kd,=,5.000000000000001e-11,10.301029995663981
5zyj,1.9,2019,Kd,=,6.099999999999999e-08,7.214670164989233
6u5y,1.53,2019,Kd,=,6.900000000000001e-08,7.161150909262744
6qyp,2.2,2019,Kd,=,7e-08,7.154901959985743
6nfh,1.4,2019,Kd,=,7e-08,7.154901959985743
6rr0,2.18,2019,Kd,=,7e-08,7.154901959985743
6qsz,2.5,2019,Kd,=,7e-08,7.154901959985743
5zyi,1.9,2019,Kd,=,8.599999999999999e-08,7.0655015487564325
5zyl,1.8,2019,Kd,=,8.8e-08,7.055517327849832
6p83,1.7,2019,Kd,=,8e-08,7.096910013008056
6qfq,1.6,2019,Kd,=,8e-08,7.096910013008056
6nfi,2.41,2019,Kd,=,9e-08,7.045757490560675
6pi5,1.67,2019,Kd,=,1.0999999999999999e-07,6.958607314841775
6pii,1.87,2019,Kd,=,1.0999999999999999e-07,6.958607314841775
6u8l,1.57,2019,Kd,=,1.2199999999999998e-07,6.913640169325252
6qr0,1.59,2019,Kd,=,1.2e-07,6.920818753952375
6fzf,1.95,2019,Kd,=,1.5e-07,6.823908740944319
6efk,1.5,2019,Kd,=,1.6e-07,6.795880017344075
6fvl,1.98,2019,Kd,=,1.6e-07,6.795880017344075
6np2,1.2,2019,Kd,=,1.6e-07,6.795880017344075
5zyk,1.55,2019,Kd,=,1.8e-07,6.7447274948966935
6ai9,2.09,2019,Kd,=,1.8e-07,6.7447274948966935
6qqz,1.7,2019,Kd,=,1.8e-07,6.7447274948966935
5zhl,2.25,2019,Kd,=,1.8999999999999998e-07,6.721246399047171
6kdi,2.7,2019,Kd,=,1.8999999999999998e-07,6.721246399047171
6e23,1.66,2019,Kd,=,1.0000000000000002e-10,10.0
6iph,1.65,2019,Kd,=,2.1999999999999998e-07,6.657577319177793
6idg,2.0,2019,Kd,=,2.1999999999999998e-07,6.657577319177793
6fvm,1.63,2019,Kd,=,2.5e-07,6.6020599913279625
6i17,1.56,2019,Kd,=,2.5e-07,6.6020599913279625
6u8o,1.6,2019,Kd,=,2.8899999999999995e-07,6.539102157243452
6fzg,2.1,2019,Kd,=,2.8e-07,6.552841968657781
6oja,1.55,2019,Kd,=,2.0000000000000003e-10,9.698970004336019
6n9l,2.01,2019,Kd,=,2e-07,6.698970004336019
6phr,1.65,2019,Kd,=,2e-07,6.698970004336019
6qgk,1.8,2019,Kd,=,2e-07,6.698970004336019
6idz,2.71,2019,Kd,=,3.1e-07,6.508638306165727
6if0,1.8,2019,Kd,=,3.1e-07,6.508638306165727
6qz6,1.9,2019,Kd,=,3.2e-07,6.494850021680094
6qz7,2.2,2019,Kd,=,3.2e-07,6.494850021680094
6a73,2.45,2019,Kd,=,3.3e-07,6.481486060122113
6np3,1.15,2019,Kd,=,3.4000000000000003e-07,6.468521082957745
6ntj,1.9,2019,Kd,=,3.4000000000000003e-07,6.468521082957745
6qzb,2.0,2019,Kd,=,3.4000000000000003e-07,6.468521082957745
6g2r,2.1,2019,Kd,=,3.5e-10,9.455931955649724
6qi7,2.5,2019,Kd,=,3.5e-07,6.455931955649724
6qr3,1.61,2019,Kd,=,3.6e-07,6.443697499232713
6fzp,2.3,2019,Kd,=,3.7999999999999996e-07,6.42021640338319
6pfj,2.08,2019,Kd,=,3.8999999999999997e-07,6.4089353929735005
6mom,2.1,2019,Kd,=,3e-10,9.522878745280337
6n7d,1.78,2019,Kd,=,3e-10,9.522878745280337
6iez,1.9,2019,Kd,=,3e-07,6.522878745280337
6r4s,2.75,2019,Kd,=,4.0999999999999994e-07,6.3872161432802645
6c8c,1.5,2019,Kd,=,4.1999999999999995e-07,6.376750709602099
6u8b,1.26,2019,Kd,=,4.31e-07,6.3655227298392685
6pxc,1.6,2019,Kd,=,4.2999999999999996e-07,6.366531544420414
6fzj,2.01,2019,Kd,=,4.6999999999999995e-07,6.327902142064283
6r7r,2.8,2019,Kd,=,4.6999999999999995e-07,6.327902142064283
6idb,2.5,2019,Kd,=,4e-07,6.3979400086720375
6u5m,1.8,2019,Kd,=,5.11e-07,6.291579099865287
6j81,1.8,2019,Kd,=,5.1e-07,6.292429823902063
6op9,2.5,2019,Kd,=,5.200000000000001e-10,9.2839966563652
5zys,1.78,2019,Kd,=,5.4e-07,6.267606240177032
6p3w,2.54,2019,Kd,=,5.5e-07,6.259637310505756
6o3x,1.99,2019,Kd,=,5.6e-07,6.251811972993799
6qr4,1.52,2019,Kd,=,5.9e-07,6.229147988357856
6nad,2.9,2019,Kd,=,5e-10,9.301029995663981
6dyz,1.62,2019,Kd,=,6.3e-10,9.200659450546418
6r8l,1.64,2019,Kd,=,6.7e-07,6.173925197299173
6mkq,1.9,2019,Kd,=,6.86e-07,6.163675884293248
6md4,2.24,2019,Kd,=,6.9e-07,6.161150909262744
6hgi,1.52,2019,Kd,=,6e-07,6.221848749616356
6aec,1.72,2019,Kd,=,7.1e-07,6.1487416512809245
6j72,2.2,2019,Kd,=,7.4e-07,6.130768280269024
6ak5,1.7,2019,Kd,=,7.5e-07,6.1249387366083
6hq7,2.46,2019,Kd,=,7.69e-07,6.114073660198569
6hq3,2.79,2019,Kd,=,7.75e-07,6.110698297493689
6oie,2.08,2019,Kd,=,7e-07,6.154901959985743
6p7p,1.67,2019,Kd,=,7e-07,6.154901959985743
6dsp,1.37,2019,Kd,=,8.1e-07,6.0915149811213505
6qyl,2.2,2019,Kd,=,8.299999999999999e-07,6.080921907623926
6qz5,2.0,2019,Kd,=,8.299999999999999e-07,6.080921907623926
6htn,1.55,2019,Kd,=,8.599999999999999e-07,6.0655015487564325
6mlo,1.72,2019,Kd,=,8e-07,6.096910013008056
6n3f,2.1,2019,Kd,=,8e-07,6.096910013008056
6hm1,1.54,2019,Kd,=,9.1e-07,6.040958607678906
6dz0,1.62,2019,Kd,=,9.4e-10,9.0268721464003
6r8i,1.52,2019,Kd,=,9.399999999999999e-07,6.026872146400302
6jbb,1.95,2019,Kd,=,1.0299999999999999e-06,5.987162775294828
6jb4,1.63,2019,Kd,=,1.04e-06,5.982966660701219
6mle,1.86,2019,Kd,=,1e-09,9.0
6qgf,1.34,2019,Kd,=,1e-06,6.0
6uyx,1.7,2019,Kd,=,1e-06,6.0
6mbo,1.59,2019,Kd,=,1.1299999999999998e-06,5.94692155651658
6mbp,1.95,2019,Kd,=,1.1299999999999998e-06,5.94692155651658
6pka,2.25,2019,Kd,=,1.1899999999999998e-06,5.924453038607469
6d9s,2.11,2019,Kd,=,1.1e-06,5.958607314841775
6os6,1.33,2019,Kd,=,1.1e-06,5.958607314841775
6a80,1.56,2019,Kd,=,1.26e-06,5.8996294548824375
6md0,1.95,2019,Kd,=,1.27e-06,5.896196279044043
6mh1,1.6,2019,Kd,=,1.2e-06,5.920818753952375
6r8w,1.4,2019,Kd,=,1.2e-06,5.920818753952375
6iyv,1.5,2019,Kd,=,1.32e-06,5.87942606879415
6gj8,1.65,2019,Kd,=,1.3600000000000001e-06,5.866461091629782
6e22,1.6,2019,Kd,=,1.3e-09,8.886056647693163
6dz3,1.91,2019,Kd,=,1.3e-09,8.886056647693163
6n0p,2.37,2019,Kd,=,1.3e-09,8.886056647693163
6dz2,1.99,2019,Kd,=,1.4e-09,8.853871964321762
6i5j,2.8,2019,Kd,=,1.4e-06,5.853871964321762
6i5n,1.98,2019,Kd,=,1.4e-06,5.853871964321762
6n3w,1.75,2019,Kd,=,1.5599999999999999e-06,5.806875401645539
6bs3,2.3,2019,Kd,=,1.5e-06,5.823908740944319
6i14,1.73,2019,Kd,=,1.5e-06,5.823908740944319
6rml,2.81,2019,Kd,=,1.5e-06,5.823908740944319
6jan,1.77,2019,Kd,=,1.61e-06,5.79317412396815
6ipj,1.98,2019,Kd,=,1.62e-06,5.790484985457369
5zhn,2.65,2019,Kd,=,1.6000000000000003e-09,8.795880017344075
6stl,1.3,2019,Kd,=,1.6000000000000003e-09,8.795880017344075
6inz,2.29,2019,Kd,=,1.6e-06,5.795880017344075
6mnc,2.4,2019,Kd,=,1.6e-06,5.795880017344075
6r4v,2.2,2019,Kd,=,1.7399999999999999e-06,5.7594507517174005
6i8t,2.1,2019,Kd,=,1.7599999999999999e-06,5.7544873321858505
6aeh,1.64,2019,Kd,=,1.77e-06,5.752026733638194
5zdb,1.97,2019,Kd,=,1.78e-06,5.749579997691106
5zdd,2.73,2019,Kd,=,1.78e-06,5.749579997691106
5zde,2.8,2019,Kd,=,1.78e-06,5.749579997691106
5zdc,1.98,2019,Kd,=,1.78e-06,5.749579997691106
5zym,1.9,2019,Kd,=,1.6999999999999998e-06,5.769551078621726
6gge,1.25,2019,Kd,=,1.6999999999999998e-06,5.769551078621726
6d78,2.35,2019,Kd,=,1.8000000000000002e-09,8.744727494896694
6mh7,1.74,2019,Kd,=,1.8e-06,5.7447274948966935
6ncp,2.76,2019,Kd,=,1.8e-06,5.7447274948966935
6ipi,1.8,2019,Kd,=,1.95e-06,5.709965388637482
5zdf,2.5,2019,Kd,=,1.98e-06,5.703334809738469
6hol,1.4,2019,Kd,=,1.8999999999999998e-06,5.721246399047171
6uyy,1.6,2019,Kd,=,1.8999999999999998e-06,5.721246399047171
5zhj,1.75,2019,Kd,=,1.01e-05,4.995678626217358
6o68,2.78,2019,Kd,=,1.03e-05,4.987162775294828
6p85,1.9,2019,Kd,=,1.03e-05,4.987162775294828
6jof,2.2,2019,Kd,=,1.04e-05,4.982966660701219
6haj,1.5,2019,Kd,=,1.0599999999999998e-05,4.97469413473523
6kjf,2.4,2019,Kd,=,1.08e-05,4.966576244513051
6haz,1.31,2019,Kd,=,1.0000000000000001e-07,7.0
6ql3,1.35,2019,Kd,=,1.0000000000000001e-07,7.0
6qrd,1.75,2019,Kd,=,1.0000000000000001e-07,7.0
6j3p,1.6,2019,Kd,=,1.05e-07,6.978810700930062
6iqg,3.0,2019,Kd,=,1e-08,8.0
6qrg,1.84,2019,Kd,=,9.999999999999999e-06,5.0
6pia,1.75,2019,Kd,=,1.1e-05,4.958607314841775
5zbz,1.31,2019,Kd,=,1.1099999999999999e-05,4.954677021213342
6j0o,1.8,2019,Kd,=,1.19e-05,4.924453038607469
6fmn,1.36,2019,Kd,=,1.12e-06,5.950781977329818
6gjw,1.9,2019,Kd,=,1.1e-05,4.958607314841775
6i77,1.22,2019,Kd,=,1.1e-05,4.958607314841775
6pg5,1.99,2019,Kd,=,1.1e-05,4.958607314841775
6nv7,2.13,2019,Kd,=,1.21e-08,7.91721462968355
6cf7,2.72,2019,Kd,=,1.22e-08,7.913640169325252
6dgr,2.15,2019,Kd,=,1.23e-05,4.910094888560602
6i4x,2.69,2019,Kd,=,1.2499999999999999e-05,4.903089986991944
6a05,2.2,2019,Kd,=,1.28e-05,4.892790030352131
6a30,2.79,2019,Kd,=,1.29e-05,4.889410289700751
6e7u,2.27,2019,Kd,=,1.21e-07,6.91721462968355
6e7t,2.31,2019,Kd,=,1.29e-07,6.889410289700751
6me1,1.97,2019,Kd,=,1.2000000000000002e-08,7.920818753952375
6pg9,1.75,2019,Kd,=,1.2e-05,4.920818753952375
6qqv,1.71,2019,Kd,=,1.2e-05,4.920818753952375
6un1,2.26,2019,Kd,=,1.3e-08,7.886056647693163
6jon,2.34,2019,Kd,=,1.3199999999999999e-05,4.87942606879415
6mjq,3.0,2019,Kd,=,1.3300000000000002e-08,7.876148359032914
6g6x,1.13,2019,Kd,=,1.33e-05,4.876148359032914
6n53,2.7,2019,Kd,=,1.3400000000000001e-08,7.872895201635193
6max,1.42,2019,Kd,=,1.3599999999999999e-05,4.866461091629782
6op0,2.55,2019,Kd,=,1.3800000000000001e-08,7.860120913598763
6jao,1.77,2019,Kd,=,1.38e-05,4.860120913598763
6tyz,1.51,2019,Kd,=,1.31e-07,6.882728704344236
6i68,1.85,2019,Kd,=,1.3e-05,4.886056647693163
6jdl,2.25,2019,Kd,=,1.3e-05,4.886056647693163
6qrc,1.73,2019,Kd,=,1.3e-05,4.886056647693163
6mja,2.35,2019,Kd,=,1.41e-08,7.85078088734462
6gga,1.55,2019,Kd,=,1.4199999999999998e-05,4.847711655616943
6mjj,1.93,2019,Kd,=,1.4300000000000002e-08,7.844663962534938
6jfk,2.0,2019,Kd,=,1.44e-05,4.841637507904751
6e7r,2.1,2019,Kd,=,1.47e-07,6.8326826652518236
6qfw,1.2,2019,Kd,=,1.49e-07,6.826813731587726
6qk8,2.92,2019,Kd,=,1.4e-05,4.853871964321762
6qre,1.93,2019,Kd,=,1.4e-05,4.853871964321762
6hah,1.45,2019,Kd,=,1.5399999999999998e-05,4.812479279163537
6p84,1.7,2019,Kd,=,1.56e-05,4.806875401645539
6nsv,1.31,2019,Kd,=,1.5800000000000003e-08,7.801342913045577
6q4q,1.45,2019,Kd,=,1.5000000000000002e-07,6.823908740944319
6cd5,1.58,2019,Kd,=,1.5600000000000002e-07,6.806875401645538
6pyd,2.0,2019,Kd,=,1.5600000000000002e-07,6.806875401645538
6i62,1.65,2019,Kd,=,1.575e-07,6.80271944187438
6nlj,1.65,2019,Kd,=,1.4999999999999999e-05,4.823908740944319
6qlr,0.97,2019,Kd,=,1.4999999999999999e-05,4.823908740944319
6jap,1.77,2019,Kd,=,1.602e-05,4.795337488251781
6kmj,1.4,2019,Kd,=,1.63e-05,4.787812395596042
6qxj,1.7,2019,Kd,=,1.64e-05,4.785156151952302
6e3s,3.0,2019,Kd,=,1.67e-07,6.777283528852417
6g7a,1.42,2019,Kd,=,1.67e-07,6.777283528852417
6nfz,2.97,2019,Kd,=,1.6e-08,7.795880017344075
6nfy,2.17,2019,Kd,=,1.6e-08,7.795880017344075
6qts,1.11,2019,Kd,=,1.6e-05,4.795880017344075
6t1l,2.0,2019,Kd,=,1.7100000000000002e-05,4.767003889607846
6om2,2.77,2019,Kd,=,1.77e-08,7.752026733638194
6n54,2.42,2019,Kd,=,1.78e-08,7.749579997691106
6g2o,1.81,2019,Kd,=,1.7000000000000001e-07,6.769551078621726
6e7x,2.58,2019,Kd,=,1.7500000000000002e-07,6.756961951313706
6ql2,1.3,2019,Kd,=,1.7e-08,7.769551078621726
6mkw,2.32,2019,Kd,=,1.7e-05,4.769551078621726
6qas,1.75,2019,Kd,=,1.8100000000000003e-08,7.7423214251308154
6t1j,1.97,2019,Kd,=,1.81e-05,4.7423214251308154
6miy,2.75,2019,Kd,=,1.85e-08,7.732828271596986
6n3e,1.89,2019,Kd,=,1.89e-05,4.723538195826756
6i66,1.6,2019,Kd,=,1.825e-07,6.738737131207507
6i78,1.15,2019,Kd,=,1.8e-05,4.7447274948966935
6seo,2.55,2019,Kd,=,1.8e-05,4.7447274948966935
6mj4,2.0,2019,Kd,=,1.9100000000000002e-08,7.718966632752273
6ueg,2.0,2019,Kd,=,1.95e-05,4.709965388637482
6jbe,1.75,2019,Kd,=,1.98e-05,4.703334809738469
6qr9,2.42,2019,Kd,=,1.9e-07,6.721246399047171
5zk7,2.12,2019,Kd,=,1.952e-07,6.709520186669327
6qqw,1.8,2019,Kd,=,1.8999999999999998e-05,4.721246399047171
6n8x,1.49,2019,Kd,=,2e-06,5.698970004336019
6qge,1.16,2019,Kd,=,2.1e-06,5.6777807052660805
6iiw,1.7,2019,Kd,=,2.2e-06,5.657577319177793
6n87,1.59,2019,Kd,=,2.2e-06,5.657577319177793
6pi6,1.65,2019,Kd,=,2.2e-06,5.657577319177793
6jjz,1.65,2019,Kd,=,2.3e-09,8.638272163982407
6j0g,1.6,2019,Kd,=,2.2999999999999996e-06,5.638272163982407
6j0k,2.0,2019,Kd,=,2.2999999999999996e-06,5.638272163982407
6ets,1.33,2019,Kd,=,2.2999999999999996e-06,5.638272163982407
6n3v,1.45,2019,Kd,=,2.4500000000000003e-06,5.610833915635467
6j3o,2.11,2019,Kd,=,2.4e-06,5.619788758288394
6h1d,1.94,2019,Kd,=,2.4999999999999998e-06,5.6020599913279625
6agk,2.8,2019,Kd,=,2.66e-06,5.575118363368933
6ggd,1.4,2019,Kd,=,2.6e-06,5.585026652029182
6t1o,1.9,2019,Kd,=,2.6e-06,5.585026652029182
6ak6,1.75,2019,Kd,=,2.76e-06,5.559090917934783
6nfo,2.93,2019,Kd,=,2.7e-06,5.568636235841013
5zyh,1.95,2019,Kd,=,2.7e-06,5.568636235841013
6i12,1.65,2019,Kd,=,2.7e-06,5.568636235841013
6hk4,2.5,2019,Kd,=,2.8100000000000004e-09,8.55129368009492
6fvo,2.69,2019,Kd,=,2.84e-06,5.546681659952962
6bs4,2.5,2019,Kd,=,2.8e-06,5.552841968657781
6sen,1.65,2019,Kd,=,2.8e-06,5.552841968657781
6mg5,1.8,2019,Kd,=,2.03e-05,4.692503962086787
6itq,1.53,2019,Kd,=,2.05e-05,4.688246138944246
6n93,1.7,2019,Kd,=,2.06e-05,4.686132779630847
6ocq,2.79,2019,Kd,=,2.0000000000000002e-07,6.698970004336019
6i67,1.75,2019,Kd,=,2.0140000000000002e-07,6.695940533782401
5z66,1.8,2019,Kd,=,2.0600000000000002e-07,6.686132779630847
6g6t,1.12,2019,Kd,=,2e-08,7.698970004336019
6nfn,2.63,2019,Kd,=,2e-08,7.698970004336019
6qfx,1.32,2019,Kd,=,2e-08,7.698970004336019
6gj6,1.76,2019,Kd,=,1.9999999999999998e-05,4.698970004336019
6iae,2.49,2019,Kd,=,1.9999999999999998e-05,4.698970004336019
6p86,1.8,2019,Kd,=,1.9999999999999998e-05,4.698970004336019
6p8z,1.65,2019,Kd,=,1.9999999999999998e-05,4.698970004336019
6i96,1.85,2019,Kd,=,2.1e-07,6.6777807052660805
6ift,1.9,2019,Kd,=,2.1e-05,4.6777807052660805
6nw3,2.35,2019,Kd,=,2.2100000000000003e-08,7.655607726314889
6pl1,2.03,2019,Kd,=,2.22e-08,7.653647025549361
6hq4,2.63,2019,Kd,=,2.24e-05,4.649751981665837
6itp,1.57,2019,Kd,=,2.24e-05,4.649751981665837
6nk1,1.55,2019,Kd,=,2.2e-07,6.657577319177793
6e7m,2.7,2019,Kd,=,2.21e-07,6.655607726314889
6nsx,2.0,2019,Kd,=,2.2900000000000003e-07,6.640164517660112
6e1y,1.22,2019,Kd,=,2.2000000000000002e-08,7.657577319177793
6g2c,1.76,2019,Kd,=,2.2e-05,4.657577319177793
6ooy,2.5,2019,Kd,=,2.2e-05,4.657577319177793
6pg7,2.45,2019,Kd,=,2.2e-05,4.657577319177793
6qln,1.0,2019,Kd,=,2.2e-05,4.657577319177793
6jno,2.65,2019,Kd,=,2.33e-07,6.632644078973981
6i75,1.17,2019,Kd,=,2.3e-05,4.638272163982407
6qlu,1.1,2019,Kd,=,2.3e-05,4.638272163982407
6qtr,1.37,2019,Kd,=,2.3e-05,4.638272163982407
6qto,1.27,2019,Kd,=,2.3e-05,4.638272163982407
6e91,1.8,2019,Kd,=,2.4000000000000003e-07,6.619788758288394
6nj0,1.83,2019,Kd,=,2.44e-07,6.61261017366127
6g5l,1.21,2019,Kd,=,2.4000000000000003e-08,7.619788758288394
6iso,2.95,2019,Kd,=,2.51e-05,4.600326278518962
6p87,1.9,2019,Kd,=,2.5399999999999997e-05,4.595166283380062
6j06,2.65,2019,Kd,=,2.56e-07,6.59176003468815
6q36,2.01,2019,Kd,=,2.5000000000000002e-08,7.6020599913279625
6pgb,1.73,2019,Kd,=,2.4999999999999998e-05,4.6020599913279625
6qe0,1.39,2019,Kd,=,2.4999999999999998e-05,4.6020599913279625
6np5,1.35,2019,Kd,=,2.7e-05,4.568636235841013
6nti,2.3,2019,Kd,=,2.7e-05,4.568636235841013
6o9c,2.45,2019,Kd,=,2.85e-08,7.54515513999149
6pga,2.45,2019,Kd,=,2.8899999999999998e-05,4.539102157243452
6pid,1.55,2019,Kd,=,2.9e-05,4.5376020021010435
6mm5,1.95,2019,Kd,=,2.91e-05,4.536107011014093
6i11,1.67,2019,Kd,=,2.93e-05,4.533132379645891
6i10,2.1,2019,Kd,=,2.95e-05,4.530177984021837
5znc,1.66,2019,Kd,=,2.99e-08,7.52432881167557
6mln,1.72,2019,Kd,=,2.9e-08,7.5376020021010435
5zjf,2.6,2019,Kd,=,2.9e-05,4.5376020021010435
6o5g,1.89,2019,Kd,=,2e-06,5.698970004336019
6ia7,2.3,2019,Kd,=,2e-06,5.698970004336019
6dgl,1.95,2019,Kd,=,3.0499999999999996e-06,5.515700160653214
6dgq,2.45,2019,Kd,=,3.0899999999999996e-06,5.510041520575165
6qtw,1.39,2019,Kd,=,3e-06,5.522878745280337
6a5e,2.77,2019,Kd,=,3.2099999999999998e-06,5.493494967595128
6qr2,1.55,2019,Kd,=,3.2e-06,5.494850021680094
5zxk,1.96,2019,Kd,=,3.2999999999999997e-06,5.481486060122113
6fgc,1.5,2019,Kd,=,3.2999999999999997e-06,5.481486060122113
6a06,1.79,2019,Kd,=,3.4000000000000003e-09,8.468521082957745
6gfm,2.77,2019,Kd,=,3.3999999999999996e-06,5.468521082957745
6i74,0.96,2019,Kd,=,3.3999999999999996e-06,5.468521082957745
6om4,1.7,2019,Kd,=,3.58e-06,5.446116973356125
6dzx,1.68,2019,Kd,=,3.5e-06,5.455931955649724
6gdy,2.04,2019,Kd,=,3.5e-06,5.455931955649724
6t1n,1.95,2019,Kd,=,3.5e-06,5.455931955649724
6n3y,1.8,2019,Kd,=,3.6499999999999998e-06,5.437707135543525
6r1b,2.27,2019,Kd,=,3.6e-06,5.443697499232713
5zdg,2.59,2019,Kd,=,3.7599999999999996e-06,5.424812155072339
6d8v,2.8,2019,Kd,=,3.7999999999999996e-06,5.42021640338319
6hgg,1.79,2019,Kd,=,3.7999999999999996e-06,5.42021640338319
6ott,2.55,2019,Kd,=,3.7999999999999996e-06,5.42021640338319
6mm2,1.04,2019,Kd,=,3.92e-06,5.406713932979542
6qzr,2.3,2019,Kd,=,3.0000000000000004e-08,7.522878745280337
6p88,1.7,2019,Kd,=,3.02e-05,4.519993057042849
6sge,1.5,2019,Kd,=,3.0800000000000004e-08,7.511449283499556
6e7w,2.67,2019,Kd,=,3.0500000000000004e-07,6.515700160653214
6q9t,2.68,2019,Kd,=,3.0000000000000004e-08,7.522878745280337
6nco,1.71,2019,Kd,=,2.9999999999999997e-05,4.522878745280337
6qdx,2.1,2019,Kd,=,2.9999999999999997e-05,4.522878745280337
6nu1,2.25,2019,Kd,=,3.12e-05,4.505845405981558
6hk3,2.35,2019,Kd,=,3.14e-08,7.503070351926785
6j7l,1.85,2019,Kd,=,3.14e-05,4.503070351926785
6jag,1.85,2019,Kd,=,3.15e-05,4.501689446210399
6nyv,2.43,2019,Kd,=,3.1200000000000004e-07,6.505845405981558
6qlq,1.08,2019,Kd,=,3.1e-05,4.508638306165727
6mt5,1.55,2019,Kd,=,3.23e-05,4.490797477668897
6qau,2.48,2019,Kd,=,3.2900000000000003e-08,7.482804102050026
6fpu,1.36,2019,Kd,=,3.2100000000000003e-07,6.493494967595128
6dn5,2.4,2019,Kd,=,3.2e-08,7.494850021680094
6hhp,1.8,2019,Kd,=,3.2e-08,7.494850021680094
6dyo,2.84,2019,Kd,=,3.2e-05,4.494850021680094
6ql1,1.42,2019,Kd,=,3.3e-07,6.481486060122113
6e7v,2.6,2019,Kd,=,3.3100000000000004e-07,6.480172006224281
6qrf,1.86,2019,Kd,=,3.2999999999999996e-05,4.481486060122113
6e92,1.77,2019,Kd,=,3.5e-08,7.455931955649724
6qfu,1.8,2019,Kd,=,3.5e-08,7.455931955649724
6dkp,2.97,2019,Kd,=,3.64e-08,7.438898616350944
6e5s,2.06,2019,Kd,=,3.6700000000000004e-07,6.43533393574791
6c3l,1.46,2019,Kd,=,3.6e-05,4.443697499232712
6np4,1.15,2019,Kd,=,3.6e-05,4.443697499232712
6c5h,1.99,2019,Kd,=,3.7e-07,6.431798275933005
6m8q,2.49,2019,Kd,=,3.7e-07,6.431798275933005
6rtw,1.9,2019,Kd,=,3.7e-07,6.431798275933005
6u80,1.55,2019,Kd,=,3.7e-05,4.431798275933005
6o3y,2.8,2019,Kd,=,3.84e-05,4.4156687756324695
6j1l,2.3,2019,Kd,=,3.8e-07,6.42021640338319
6py0,2.2,2019,Kd,=,3.8600000000000004e-07,6.413412695328245
6qaf,1.61,2019,Kd,=,3.8e-08,7.42021640338319
6i65,1.5,2019,Kd,=,3.904e-07,6.408490191005346
6g5u,1.7,2019,Kd,=,3.9500000000000003e-07,6.403402904373539
6qtx,1.95,2019,Kd,=,3.9e-05,4.4089353929735005
6qzh,2.1,2019,Kd,=,3.0000000000000004e-09,8.522878745280337
6g2s,2.2,2019,Kd,=,4.01e-09,8.396855627379818
6ggb,1.32,2019,Kd,=,4.1e-06,5.3872161432802645
6ggf,1.32,2019,Kd,=,4.1e-06,5.3872161432802645
6hzx,2.91,2019,Kd,=,4.2e-09,8.3767507096021
6olx,1.44,2019,Kd,=,4.2e-06,5.376750709602099
6n8y,1.55,2019,Kd,=,4.2e-06,5.376750709602099
5zk5,2.25,2019,Kd,=,4.3000000000000005e-09,8.366531544420413
6n0j,1.79,2019,Kd,=,4.2999999999999995e-06,5.366531544420414
6os5,1.66,2019,Kd,=,4.4e-06,5.356547323513812
6p7q,1.66,2019,Kd,=,4.4e-06,5.356547323513812
6pgc,1.81,2019,Kd,=,4.5e-06,5.346787486224656
6qls,1.05,2019,Kd,=,4.5e-06,5.346787486224656
6u6w,1.2,2019,Kd,=,4.71e-06,5.326979092871104
6qmu,1.98,2019,Kd,=,4.8e-06,5.318758762624412
6qav,2.05,2019,Kd,=,4.900000000000001e-09,8.309803919971486
5zni,2.3,2019,Kd,=,4.03e-05,4.394694953858891
6im4,1.93,2019,Kd,=,4e-08,7.3979400086720375
