pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity,split
5mjn,1.17,2017,Ki,=,2.9e-09,8.537602002101044,train
5k1d,1.94,2017,Ki,=,2.08e-05,4.681936665037238,train
5o4f,2.1,2017,Ki,=,2.08e-07,6.681936665037238,train
5y7w,2.25,2017,Ki,=,2e-08,7.698970004336019,train
5un9,2.5,2017,Ki,=,2.1000000000000003e-08,7.67778070526608,train
6b4u,1.95,2017,Ki,=,2.1000000000000003e-08,7.67778070526608,train
5w13,1.95,2017,Ki,=,2.2000000000000002e-08,7.657577319177793,train
5iez,2.6,2017,Ki,=,2.3e-08,7.638272163982407,train
5u6j,2.3,2017,Ki,=,2.3e-08,7.638272163982407,train
5vij,2.11,2017,Ki,=,2.4300000000000006e-08,7.614393726401688,train
5tg6,1.78,2017,Ki,=,2.83e-05,4.548213564475709,train
5u8c,1.6,2017,Ki,=,2.958e-08,7.529001830339126,train
5tg7,2.28,2017,Ki,=,2.98e-05,4.525783735923745,train
5ug8,1.46,2017,Ki,=,2e-09,8.698970004336019,train
5wei,2.25,2017,Ki,=,2e-06,5.698970004336019,train
5iza,1.5,2017,Ki,=,3.12e-06,5.505845405981558,train
5ufs,2.12,2017,Ki,=,3.2e-09,8.494850021680094,train
5n0d,1.7,2017,Ki,=,3.3e-09,8.481486060122112,train
5nn5,2.0,2017,Ki,=,3.4e-06,5.468521082957745,train
5voj,1.8,2017,Ki,=,3.6e-09,8.443697499232712,train
6f3f,2.42,2017,Ki,=,3e-05,4.522878745280337,train
5tt8,2.4,2017,Ki,=,3.15e-07,6.501689446210399,train
5vih,2.4,2017,Ki,=,3.2200000000000004e-08,7.492144128304169,train
5tuo,2.5,2017,Ki,=,3.23e-07,6.490797477668897,train
6b16,2.29,2017,Ki,=,3.2e-08,7.494850021680094,train
5o07,1.8,2017,Ki,=,3.38e-08,7.471083299722345,train
5mft,1.59,2017,Ki,=,3.4e-08,7.468521082957745,train
5maj,1.0,2017,Ki,=,3.5e-08,7.455931955649724,train
5uv2,2.2,2017,Ki,=,3.95e-05,4.403402904373539,train
5ufi,2.58,2017,Ki,=,4e-09,8.397940008672037,train
5m44,2.71,2017,Ki,=,4e-08,7.397940008672037,train
6equ,1.65,2017,Ki,=,4.1900000000000003e-07,6.377785977033705,train
5mfr,1.4,2017,Ki,=,5e-05,4.301029995663981,train
5vii,1.95,2017,Ki,=,5.18e-08,7.285670240254767,train
5wzr,2.79,2017,Ki,=,5.1e-08,7.292429823902063,train
5w12,1.88,2017,Ki,=,5.300000000000001e-08,7.275724130399211,train
5om9,1.8,2017,Ki,=,5.6e-05,4.251811972993799,train
5m25,2.43,2017,Ki,=,6.5e-09,8.187086643357144,train
5tfx,1.5,2017,Ki,=,6.09e-08,7.215382707367125,train
5u69,1.28,2017,Ki,=,6.000000000000001e-07,6.221848749616356,train
5wag,1.93,2017,Ki,=,6.110000000000001e-06,5.213958789757446,train
5ofu,2.62,2017,Ki,=,6.379999999999999e-05,4.195179321278838,train
5u94,2.2,2017,Ki,=,6.4e-08,7.1938200260161125,train
5wex,1.26,2017,Ki,=,6.63e-08,7.178486471595227,train
5tks,1.55,2017,Ki,=,6.8e-08,7.167491087293763,train
5m0m,2.1,2017,Ki,=,6.000000000000001e-09,8.221848749616356,train
5qcn,2.3,2017,Ki,=,6.000000000000001e-09,8.221848749616356,train
5v1y,1.42,2017,Ki,=,7.1e-09,8.148741651280925,train
5wad,2.09,2017,Ki,=,7.8e-09,8.10790539730952,train
5nin,1.7,2017,Ki,=,7.500000000000001e-08,7.1249387366083,train
5ula,1.5,2017,Ki,=,7.7e-08,7.113509274827518,train
5kez,1.83,2017,Ki,=,7.0000000000000015e-09,8.154901959985743,train
5two,1.93,2017,Ki,=,8.06e-09,8.093664958194909,train
5n6s,2.1,2017,Ki,=,8.199999999999999e-09,8.086186147616283,train
5l87,0.87,2017,Ki,=,8.429999999999999e-06,5.074172425375258,train
5ops,2.0,2017,Ki,=,8.63e-06,5.06398920428479,train
5j87,1.59,2017,Ki,=,8.9e-09,8.050609993355087,train
5m7u,2.3,2017,Ki,=,8e-09,8.096910013008056,train
5ug9,1.33,2017,Ki,=,8e-09,8.096910013008056,train
5lce,1.39,2017,Ki,=,9.2e-09,8.036212172654444,train
5vsj,2.46,2017,Ki,=,9.5e-05,4.022276394711152,train
5thn,1.33,2017,Ki,=,9.6e-05,4.017728766960432,train
5tg5,1.75,2017,Ki,=,9.73e-05,4.011887159731648,train
5upe,1.93,2017,Ki,=,9.000000000000001e-09,8.045757490560675,train
5za1,2.52,2018,IC50,=,3e-08,7.522878745280337,train
6bsl,1.45,2018,IC50,=,1e-09,9.0,train
5uy8,2.39,2018,IC50,=,5e-09,8.301029995663981,train
6f22,1.55,2018,IC50,=,2e-09,8.698970004336019,train
5qil,1.98,2018,IC50,=,3e-12,11.522878745280336,train
6f3d,2.38,2018,IC50,=,4e-09,8.397940008672037,train
5kpk,2.4,2018,IC50,=,5e-09,8.301029995663981,train
6f23,1.84,2018,IC50,=,5e-09,8.301029995663981,train
5qim,1.75,2018,IC50,=,6e-12,11.221848749616356,train
6do3,2.17,2018,IC50,=,9.4e-09,8.0268721464003,train
6esn,1.84,2018,IC50,=,9e-09,8.045757490560675,train
6df7,2.0,2018,IC50,=,1e-08,8.0,train
5y6e,1.8,2018,IC50,=,1.37e-08,7.863279432843593,train
6fgq,2.37,2018,IC50,=,1.4e-08,7.853871964321762,train
5yg3,2.4,2018,IC50,=,1.4e-08,7.853871964321762,train
5nib,1.82,2018,IC50,=,1.9e-08,7.721246399047171,train
6do4,2.2,2018,IC50,=,2.1e-08,7.67778070526608,train
6f3i,2.14,2018,IC50,=,2.1e-08,7.67778070526608,train
6df4,1.3,2018,IC50,=,2.3e-08,7.638272163982407,train
5owc,1.75,2018,IC50,=,2.6e-08,7.585026652029182,train
6hvj,2.28,2018,IC50,=,2.8e-08,7.552841968657781,train
6bbu,2.08,2018,IC50,=,2.9e-08,7.5376020021010435,train
6fex,1.29,2018,IC50,=,2.9e-08,7.5376020021010435,train
5ni8,1.94,2018,IC50,=,2e-08,7.698970004336019,train
5ni7,2.45,2018,IC50,=,2e-08,7.698970004336019,train
6bfp,1.29,2018,IC50,=,2e-08,7.698970004336019,train
6f1x,1.9,2018,IC50,=,2e-08,7.698970004336019,train
6gin,2.2,2018,IC50,=,3.2e-08,7.494850021680094,train
6cck,1.61,2018,IC50,=,3.7e-08,7.431798275933005,train
6ed6,2.86,2018,IC50,=,3.7e-08,7.431798275933005,train
6frf,2.1,2018,IC50,=,4e-08,7.397940008672037,train
6gip,2.17,2018,IC50,=,4.2e-08,7.376750709602099,train
5yg4,2.3,2018,IC50,=,4.3e-08,7.366531544420414,train
6dzq,2.25,2018,IC50,=,4.3e-08,7.366531544420414,train
6hvh,2.36,2018,IC50,=,4.7e-08,7.327902142064283,train
5qin,1.57,2018,IC50,=,4e-11,10.397940008672036,train
5yso,2.5,2018,IC50,=,4e-08,7.397940008672037,train
6cco,1.82,2018,IC50,=,5.0999999999999993e-08,7.292429823902063,train
6cz3,1.8,2018,IC50,=,5.6e-08,7.251811972993799,train
6mr5,1.85,2018,IC50,=,5e-08,7.301029995663981,train
6dcz,2.89,2018,IC50,=,6.8e-08,7.167491087293763,train
6bu1,1.58,2018,IC50,=,6e-08,7.221848749616356,train
6h7z,2.0,2018,IC50,=,7.5e-11,10.1249387366083,train
5wgd,1.8,2018,IC50,=,7.8e-08,7.107905397309519,train
6ggn,2.0,2018,IC50,=,8.000000000000001e-11,10.096910013008056,train
6f5h,2.16,2018,IC50,=,9e-08,7.045757490560675,train
5wzu,2.2,2018,IC50,=,1e-07,7.0,train
5lh4,1.37,2018,IC50,=,1.1e-07,6.958607314841775,train
5wdj,2.4,2018,IC50,=,1.1e-07,6.958607314841775,train
6ft9,1.87,2018,IC50,=,1.1e-07,6.958607314841775,train
6bsk,2.57,2018,IC50,=,1.2e-07,6.920818753952375,train
6cis,1.51,2018,IC50,=,1.35e-07,6.8696662315049934,train
6hkz,2.09,2018,IC50,=,1.3000000000000002e-10,9.886056647693165,train
6fqo,1.35,2018,IC50,=,1.4e-07,6.853871964321762,train
5x02,2.4,2018,IC50,=,1.4000000000000003e-10,9.853871964321762,train
5w8i,1.95,2018,IC50,=,1.5e-07,6.823908740944319,train
5mwa,1.55,2018,IC50,=,1.5e-07,6.823908740944319,train
6c7d,1.79,2018,IC50,=,1.7000000000000003e-10,9.769551078621726,train
6hdq,1.7,2018,IC50,=,1e-07,7.0,train
6ciy,1.68,2018,IC50,=,2.01e-07,6.696803942579511,train
5wzv,2.2,2018,IC50,=,2.1000000000000003e-07,6.6777807052660805,train
5g6u,1.84,2018,IC50,=,2.2e-07,6.657577319177793,train
5wzt,2.4,2018,IC50,=,2.2e-07,6.657577319177793,train
6biy,2.05,2018,IC50,=,2.2e-07,6.657577319177793,train
6giu,1.39,2018,IC50,=,2.2e-07,6.657577319177793,train
6ft4,1.34,2018,IC50,=,2.3500000000000003e-07,6.628932137728264,train
6czv,1.88,2018,IC50,=,2.3e-07,6.638272163982407,train
6cmr,2.21,2018,IC50,=,2.46e-07,6.609064892896621,train
6c7f,1.82,2018,IC50,=,2.4e-10,9.619788758288394,train
6c2y,2.74,2018,IC50,=,2.5e-07,6.6020599913279625,train
6ccq,1.92,2018,IC50,=,2.5e-07,6.6020599913279625,train
6g4m,2.63,2018,IC50,=,2.5e-07,6.6020599913279625,train
6hdo,2.61,2018,IC50,=,2.5e-07,6.6020599913279625,train
6cw8,1.9,2018,IC50,=,2.7e-07,6.568636235841013,train
5wzs,2.3,2018,IC50,=,2.8e-07,6.552841968657781,train
6e9w,2.96,2018,IC50,=,2.8e-07,6.552841968657781,train
6g6w,2.72,2018,IC50,=,2.0000000000000003e-10,9.69897000433602,train
5yzd,2.64,2018,IC50,=,2e-07,6.698970004336019,train
6c8p,1.64,2018,IC50,=,2e-07,6.698970004336019,train
6g5j,1.85,2018,IC50,=,2e-07,6.698970004336019,train
6biv,2.9,2018,IC50,=,3e-07,6.522878745280337,train
6bix,2.2,2018,IC50,=,3.1e-07,6.508638306165727,train
6ft3,1.28,2018,IC50,=,3.77e-07,6.423658649794207,train
6mx8,1.96,2018,IC50,=,3.7e-10,9.431798275933003,train
6c7i,1.71,2018,IC50,=,3.8e-10,9.42021640338319,train
6acb,2.8,2018,IC50,=,3.9000000000000005e-10,9.4089353929735,train
6i8l,1.58,2018,IC50,=,3.9e-07,6.4089353929735005,train
6eum,1.18,2018,IC50,=,3e-07,6.522878745280337,train
5o7n,1.5,2018,IC50,=,3e-07,6.522878745280337,train
6fkp,2.0,2018,IC50,=,3e-07,6.522878745280337,train
5y0z,2.0,2018,IC50,=,4.6e-07,6.337242168318426,train
6bin,2.5,2018,IC50,=,4.6e-07,6.337242168318426,train
6ffh,2.65,2018,IC50,=,4.6e-07,6.337242168318426,train
6czu,1.47,2018,IC50,=,4.8e-07,6.318758762624412,train
5x27,2.95,2018,IC50,=,4.0000000000000007e-10,9.397940008672036,train
5l9h,2.25,2018,IC50,=,4e-07,6.3979400086720375,train
5kpl,2.6,2018,IC50,=,5.149999999999999e-07,6.288192770958809,train
6bjo,1.75,2018,IC50,=,5.1e-07,6.292429823902063,train
6d4o,2.9,2018,IC50,=,5.3e-07,6.275724130399211,train
6ar4,1.69,2018,IC50,=,5.73e-07,6.24184537803261,train
5y8z,1.84,2018,IC50,=,6.2e-07,6.2076083105017466,train
5zun,1.35,2018,IC50,=,6.400000000000001e-10,9.193820026016112,train
6f5l,1.63,2018,IC50,=,6.5e-10,9.187086643357144,train
5zz4,2.9,2018,IC50,=,6.700000000000001e-10,9.173925197299171,train
6h1h,1.54,2018,IC50,=,6.7e-07,6.173925197299173,train
6iil,2.2,2018,IC50,=,6.800000000000001e-07,6.167491087293763,train
6aak,2.67,2018,IC50,=,7.1e-10,9.148741651280924,train
5wkl,1.85,2018,IC50,=,7e-07,6.154901959985743,train
6bbv,1.8,2018,IC50,=,8.03e-07,6.095284454721319,train
5yqo,1.48,2018,IC50,=,8.149999999999999e-07,6.088842391260023,train
5o7i,2.38,2018,IC50,=,8.199999999999999e-07,6.086186147616283,train
6e4f,1.15,2018,IC50,=,8.500000000000001e-10,9.070581074285707,train
6aum,2.95,2018,IC50,=,8e-10,9.096910013008056,train
5y86,1.9,2018,IC50,=,8e-07,6.096910013008056,train
6f8u,2.1,2018,IC50,=,8e-07,6.096910013008056,train
6e9l,2.8,2018,IC50,=,9.2e-07,6.036212172654444,train
5okt,2.13,2018,IC50,=,9.3e-07,6.031517051446065,train
5nr7,2.35,2018,IC50,=,9.5e-07,6.022276394711152,train
6cyb,1.62,2018,IC50,=,9.6e-10,9.017728766960431,train
6hkj,2.09,2018,IC50,=,9.9e-10,9.00436480540245,train
5xgh,2.97,2018,IC50,=,1.02e-06,5.991399828238082,train
6dl9,1.8,2018,IC50,=,1e-06,6.0,train
5zob,2.0,2018,IC50,=,1.1e-06,5.958607314841775,train
5wzw,1.95,2018,IC50,=,1.23e-06,5.910094888560602,train
6c7j,1.85,2018,IC50,=,1.32e-09,8.87942606879415,train
6bkh,1.79,2018,IC50,=,1.3e-09,8.886056647693163,train
6g3y,2.51,2018,IC50,=,1.3e-06,5.886056647693163,train
5zz2,2.6,2018,IC50,=,1.41e-09,8.85078088734462,train
6few,1.44,2018,IC50,=,1.4099999999999998e-06,5.85078088734462,train
6fil,1.73,2018,IC50,=,1.4099999999999998e-06,5.85078088734462,train
6g8n,3.0,2018,IC50,=,1.43e-06,5.844663962534939,train
5zeq,1.9,2018,IC50,=,1.5e-09,8.823908740944319,train
5yof,1.51,2018,IC50,=,1.5e-06,5.823908740944319,train
6bln,1.3,2018,IC50,=,1.6000000000000003e-09,8.795880017344075,train
6bib,1.95,2018,IC50,=,1.6e-06,5.795880017344075,train
5mwg,1.5,2018,IC50,=,1.6999999999999998e-06,5.769551078621726,train
6hjj,2.13,2018,IC50,=,1.6999999999999998e-06,5.769551078621726,train
5wg8,1.65,2018,IC50,=,1.82e-06,5.739928612014925,train
5zwf,2.1,2018,IC50,=,1.8e-09,8.744727494896694,train
5yjf,2.49,2018,IC50,=,1.8e-06,5.7447274948966935,train
6ev0,2.3,2018,IC50,=,1.8e-06,5.7447274948966935,train
5zwh,2.38,2018,IC50,=,1.9e-09,8.721246399047171,train
5mxq,2.0,2018,IC50,=,1.9e-06,5.721246399047171,train
6g7f,2.7,2018,IC50,=,1.01e-05,4.995678626217358,train
5xpn,1.96,2018,IC50,=,1.02e-07,6.991399828238082,train
5nwd,1.45,2018,IC50,=,1e-08,8.0,train
5ows,1.8,2018,IC50,=,1e-08,8.0,train
6gn1,2.6,2018,IC50,=,1e-08,8.0,train
5yfz,2.16,2018,IC50,=,1.1e-07,6.958607314841775,train
6bl1,2.02,2018,IC50,=,1.1e-07,6.958607314841775,train
6hsz,2.37,2018,IC50,=,1.16e-07,6.935542010773082,train
5xv7,2.32,2018,IC50,=,1.1000000000000001e-08,7.958607314841775,train
6dvl,2.1,2018,IC50,=,1.1000000000000001e-08,7.958607314841775,train
6eqm,1.35,2018,IC50,=,1.1000000000000001e-08,7.958607314841775,train
6fyv,2.46,2018,IC50,=,1.1000000000000001e-08,7.958607314841775,train
6g93,1.67,2018,IC50,=,1.1000000000000001e-08,7.958607314841775,train
6gl3,2.77,2018,IC50,=,1.1000000000000001e-08,7.958607314841775,train
6h3k,2.48,2018,IC50,=,1.1000000000000001e-08,7.958607314841775,train
6iik,1.97,2018,IC50,=,1.225e-05,4.911863911299449,train
6fnx,1.19,2018,IC50,=,1.26e-05,4.8996294548824375,train
6hu0,1.75,2018,IC50,=,1.22e-07,6.913640169325252,train
5nra,1.27,2018,IC50,=,1.23e-07,6.910094888560602,train
6by8,1.9,2018,IC50,=,1.23e-07,6.910094888560602,train
6hu2,1.99,2018,IC50,=,1.26e-06,5.8996294548824375,train
5nut,1.6,2018,IC50,=,1.2000000000000002e-08,7.920818753952375,train
5wh6,1.6,2018,IC50,=,1.2000000000000002e-08,7.920818753952375,train
6bg3,1.05,2018,IC50,=,1.2e-05,4.920818753952375,train
6ful,1.65,2018,IC50,=,1.2e-05,4.920818753952375,train
6fo7,2.59,2018,IC50,=,1.3600000000000001e-08,7.866461091629782,train
5w2p,2.0,2018,IC50,=,1.3090000000000001e-07,6.8830603534492445,train
5w2q,1.8,2018,IC50,=,1.3090000000000001e-07,6.8830603534492445,train
5mzg,1.85,2018,IC50,=,1.3800000000000004e-07,6.860120913598763,train
6eox,1.3,2018,IC50,=,1.4e-07,6.853871964321762,train
6cyc,1.54,2018,IC50,=,1.4e-08,7.853871964321762,train
6dvn,2.2,2018,IC50,=,1.4e-08,7.853871964321762,train
6dxg,1.91,2018,IC50,=,1.4e-05,4.853871964321762,train
6as6,1.4,2018,IC50,=,1.5199999999999998e-05,4.818156412055227,train
5nvh,1.6,2018,IC50,=,1.5000000000000002e-08,7.823908740944319,train
6ez9,1.61,2018,IC50,=,1.69e-08,7.772113295386326,train
6bsm,2.33,2018,IC50,=,1.6e-07,6.795880017344075,train
5nrf,1.45,2018,IC50,=,1.6300000000000004e-07,6.787812395596042,train
6cho,1.85,2018,IC50,=,1.67e-07,6.777283528852417,train
5nvf,1.55,2018,IC50,=,1.6e-08,7.795880017344075,train
5uz0,1.79,2018,IC50,=,1.6e-08,7.795880017344075,train
5w0f,1.6,2018,IC50,=,1.6e-08,7.795880017344075,train
6f6u,1.83,2018,IC50,=,1.6e-05,4.795880017344075,train
6f8v,1.85,2018,IC50,=,1.6e-05,4.795880017344075,train
6c2x,2.6,2018,IC50,=,1.74e-05,4.7594507517174005,train
5y5u,2.14,2018,IC50,=,1.77e-08,7.752026733638194,train
5nr8,1.35,2018,IC50,=,1.7500000000000005e-07,6.756961951313706,train
6f8x,1.95,2018,IC50,=,1.7e-05,4.769551078621726,train
6fo8,2.3,2018,IC50,=,1.84e-08,7.735182176990463,train
5zmq,1.99,2018,IC50,=,1.84e-05,4.735182176990463,train
6di1,1.1,2018,IC50,=,1.8000000000000002e-07,6.7447274948966935,train
5w0l,1.55,2018,IC50,=,1.8e-05,4.7447274948966935,train
6buv,1.86,2018,IC50,=,1.8e-05,4.7447274948966935,train
6ftn,2.0,2018,IC50,=,1.995e-07,6.700057099977233,train
6bqk,1.97,2018,IC50,=,1e-09,9.0,train
6bg5,1.1,2018,IC50,=,1e-06,6.0,train
6q6y,2.03,2018,IC50,=,1e-06,6.0,train
6ge0,1.82,2018,IC50,=,2.1e-09,8.67778070526608,train
6es0,2.38,2018,IC50,=,2.2599999999999995e-06,5.645891560852599,train
5of0,1.48,2018,IC50,=,2.32e-09,8.6345120151091,train
6hd4,2.03,2018,IC50,=,2.3e-09,8.638272163982407,train
6g4n,2.9,2018,IC50,=,2.3e-06,5.638272163982407,train
6g1u,1.79,2018,IC50,=,2.4500000000000003e-06,5.610833915635467,train
6bic,2.25,2018,IC50,=,2.4e-06,5.619788758288394,train
6bid,1.15,2018,IC50,=,2.9e-06,5.537602002101044,train
6ew7,1.6,2018,IC50,=,2.9e-06,5.537602002101044,train
6ezg,2.2,2018,IC50,=,2.04e-08,7.690369832574102,train
6fyi,2.6,2018,IC50,=,2.0000000000000002e-07,6.698970004336019,train
5xpl,2.05,2018,IC50,=,2e-08,7.698970004336019,train
5nat,1.17,2018,IC50,=,2e-05,4.698970004336019,train
5o48,1.69,2018,IC50,=,2e-05,4.698970004336019,train
6f8r,1.83,2018,IC50,=,2e-05,4.698970004336019,train
5y5t,1.8,2018,IC50,=,2.1100000000000002e-07,6.675717544702307,train
5wvd,3.0,2018,IC50,=,2.1000000000000003e-08,7.67778070526608,train
6bmv,2.05,2018,IC50,=,2.1e-05,4.6777807052660805,train
6c5q,2.4,2018,IC50,=,2.2e-07,6.657577319177793,train
5qik,1.58,2018,IC50,=,2.2000000000000002e-08,7.657577319177793,train
5w8h,1.8,2018,IC50,=,2.34e-05,4.6307841425898575,train
6fob,2.75,2018,IC50,=,2.3500000000000002e-08,7.628932137728263,train
6dxx,2.7,2018,IC50,=,2.3000000000000002e-07,6.638272163982407,train
5xpm,2.2,2018,IC50,=,2.3e-08,7.638272163982407,train
6f8w,1.6,2018,IC50,=,2.3e-05,4.638272163982407,train
6fgl,2.1,2018,IC50,=,2.4e-05,4.619788758288394,train
5oae,2.7,2018,IC50,=,2.511e-05,4.600153287287077,train
6ary,2.26,2018,IC50,=,2.5100000000000003e-08,7.600326278518962,train
6dud,1.66,2018,IC50,=,2.56e-07,6.59176003468815,train
6hjk,2.4,2018,IC50,=,2.5e-08,7.602059991327962,train
6ela,1.49,2018,IC50,=,2.6e-08,7.585026652029182,train
6bky,2.17,2018,IC50,=,2.7e-07,6.568636235841013,train
6g07,1.66,2018,IC50,=,2.7e-05,4.568636235841013,train
5nt0,1.75,2018,IC50,=,2.8e-07,6.552841968657781,train
6mrg,2.77,2018,IC50,=,2.8000000000000006e-08,7.552841968657781,train
6cyd,1.69,2018,IC50,=,2e-09,8.698970004336019,train
6g9n,1.76,2018,IC50,=,3e-09,8.522878745280337,train
5yzc,2.33,2018,IC50,=,3e-06,5.522878745280337,train
6exm,1.6,2018,IC50,=,3e-06,5.522878745280337,train
6hm6,2.1,2018,IC50,=,3.16e-06,5.5003129173815966,train
6ewe,1.46,2018,IC50,=,3.1e-06,5.508638306165727,train
6b41,2.61,2018,IC50,=,3.3e-09,8.481486060122112,train
6dcy,2.08,2018,IC50,=,3.5e-06,5.455931955649724,train
6aah,1.83,2018,IC50,=,3.9e-09,8.4089353929735,train
6ccn,1.87,2018,IC50,=,3e-05,4.522878745280337,train
6alc,1.39,2018,IC50,=,3.1e-08,7.508638306165727,train
6c0r,2.05,2018,IC50,=,3.1e-08,7.508638306165727,train
6ehh,2.4,2018,IC50,=,3.2e-08,7.494850021680094,train
6gh9,2.09,2018,IC50,=,3.3e-05,4.481486060122113,train
6d8e,2.54,2018,IC50,=,3.400000000000001e-07,6.468521082957745,train
5ye7,2.31,2018,IC50,=,3.4310000000000003e-06,5.464579281943827,train
5nve,1.5,2018,IC50,=,3.5e-08,7.455931955649724,train
5xpp,2.85,2018,IC50,=,3.6000000000000005e-08,7.443697499232712,train
6duh,2.0,2018,IC50,=,3.8e-08,7.42021640338319,train
6g9h,1.73,2018,IC50,=,4e-09,8.397940008672037,train
6g8m,2.7,2018,IC50,=,4.18e-06,5.3788237182249645,train
6g9j,1.98,2018,IC50,=,4.0999999999999995e-09,8.387216143280265,train
6g97,1.9,2018,IC50,=,4.2e-09,8.3767507096021,train
6c0n,2.0,2018,IC50,=,4.3000000000000005e-09,8.366531544420413,train
6g9d,1.8,2018,IC50,=,4.3000000000000005e-09,8.366531544420413,train
6chq,1.79,2018,IC50,=,4.4e-06,5.356547323513812,train
6cd4,1.23,2018,IC50,=,4.589999999999999e-06,5.338187314462739,train
6bke,1.95,2018,IC50,=,4.5000000000000014e-09,8.346787486224656,train
6cqf,2.25,2018,IC50,=,4.5000000000000014e-09,8.346787486224656,train
6aam,1.98,2018,IC50,=,4.8e-09,8.318758762624412,train
5nsx,1.8,2018,IC50,=,4.0000000000000003e-07,6.3979400086720375,train
6bl2,1.92,2018,IC50,=,4.1e-08,7.387216143280264,train
6dgt,2.6,2018,IC50,=,4.2000000000000006e-08,7.376750709602099,train
6c0t,1.98,2018,IC50,=,4.31e-08,7.365522729839268,train
6fer,2.87,2018,IC50,=,4.41e-05,4.355561410532162,train
6gih,1.96,2018,IC50,=,4.4e-05,4.356547323513813,train
6ck3,2.9,2018,IC50,=,4.5000000000000006e-08,7.346787486224656,train
6cec,1.55,2018,IC50,=,4.5e-05,4.346787486224656,train
6arv,2.0,2018,IC50,=,4.6e-08,7.337242168318426,train
6bq0,2.0,2018,IC50,=,4.6e-08,7.337242168318426,train
6aaj,2.37,2018,IC50,=,5e-09,8.301029995663981,train
6cn6,2.45,2018,IC50,=,5e-09,8.301029995663981,train
6g0w,2.34,2018,IC50,=,5.2e-06,5.2839966563652006,train
6dug,2.23,2018,IC50,=,5.4e-09,8.267606240177031,train
6f6r,1.8,2018,IC50,=,5.6e-09,8.2518119729938,train
6ccm,1.79,2018,IC50,=,5.6e-06,5.251811972993799,train
5zms,1.8,2018,IC50,=,5.9e-06,5.229147988357856,train
6hu3,1.66,2018,IC50,=,5.040000000000001e-07,6.297569463554475,train
5w6o,2.35,2018,IC50,=,5.2e-07,6.2839966563652006,train
6e06,2.5,2018,IC50,=,5.44e-05,4.2644011003018205,train
6e05,2.5,2018,IC50,=,5.44e-05,4.2644011003018205,train
6db3,1.97,2018,IC50,=,5.600000000000001e-08,7.251811972993799,train
6g1v,1.82,2018,IC50,=,5.9200000000000014e-08,7.22767829327708,train
5w5k,2.7,2018,IC50,=,5e-09,8.301029995663981,train
5x26,2.95,2018,IC50,=,5e-09,8.301029995663981,train
5yea,1.81,2018,IC50,=,5e-09,8.301029995663981,train
5ztn,2.5,2018,IC50,=,5e-09,8.301029995663981,train
6bkw,1.5,2018,IC50,=,5e-09,8.301029995663981,train
6cmj,2.4,2018,IC50,=,5e-09,8.301029995663981,train
6c42,2.0,2018,IC50,=,6.13e-09,8.212539525481585,train
6asu,2.32,2018,IC50,=,6.099999999999999e-06,5.214670164989233,train
5xff,2.7,2018,IC50,=,6.200000000000001e-09,8.207608310501746,train
6f8b,1.3,2018,IC50,=,6.2e-06,5.2076083105017466,train
5nuu,2.5,2018,IC50,=,6.3e-09,8.200659450546418,train
6q74,2.48,2018,IC50,=,6.3e-09,8.200659450546418,train
6bik,1.9,2018,IC50,=,6.400000000000001e-09,8.193820026016112,train
6cj5,2.8,2018,IC50,=,6.4e-06,5.1938200260161125,train
6dnp,1.71,2018,IC50,=,6.6e-06,5.180456064458132,train
5owt,2.2,2018,IC50,=,6.7e-09,8.173925197299173,train
6hf5,1.8,2018,IC50,=,6.7e-06,5.173925197299174,train
5ow8,1.9,2018,IC50,=,6.9e-06,5.161150909262744,train
6bmr,2.21,2018,IC50,=,6e-05,4.221848749616356,train
6gxa,2.1,2018,IC50,=,6e-05,4.221848749616356,train
6euz,1.95,2018,IC50,=,6.56e-05,4.18309616062434,train
5nvc,1.6,2018,IC50,=,6.5e-07,6.187086643357144,train
5wh5,1.8,2018,IC50,=,6.5e-08,7.187086643357144,train
6cee,1.55,2018,IC50,=,6.5e-05,4.187086643357144,train
5nwg,1.4,2018,IC50,=,6.6e-07,6.180456064458132,train
6ay5,1.44,2018,IC50,=,6.900000000000002e-08,7.161150909262744,train
6f4n,2.54,2018,IC50,=,6e-06,5.221848749616356,train
6fzx,2.1,2018,IC50,=,7.0000000000000015e-09,8.154901959985743,train
6fod,2.5,2018,IC50,=,7.1100000000000005e-09,8.148130399270233,train
6g1w,1.9,2018,IC50,=,7.18e-09,8.143875555757699,train
5zh4,2.6,2018,IC50,=,7.25e-06,5.139661993429006,train
6b33,2.48,2018,IC50,=,7.500000000000001e-09,8.1249387366083,train
5wkm,2.25,2018,IC50,=,7.499999999999999e-06,5.1249387366083,train
6g9m,1.86,2018,IC50,=,7.900000000000001e-09,8.102372908709558,train
5nwc,1.5,2018,IC50,=,7.000000000000001e-07,6.154901959985743,train
5nqr,2.2,2018,IC50,=,7e-08,7.154901959985743,train
5xih,2.2,2018,IC50,=,7e-08,7.154901959985743,train
6afr,2.0,2018,IC50,=,7e-08,7.154901959985743,train
6fgy,1.54,2018,IC50,=,7e-08,7.154901959985743,train
6mx3,1.36,2018,IC50,=,7.3e-06,5.136677139879544,train
5xii,2.17,2018,IC50,=,7.500000000000001e-08,7.1249387366083,train
6hth,1.95,2018,IC50,=,7.500000000000001e-08,7.1249387366083,train
5vm6,1.5,2018,IC50,=,7.800000000000001e-08,7.107905397309519,train
